id,incident_number,campus_id,final_campus,reported_datetime,occurred_start,occurred_end,nature_of_incident,location,created_at,date,year,month,month_name,hour,day_of_week,is_weekend,time_bucket
381,26WS00005,22,Worthington Scranton,02/04/2026 07:34 PM,02/04/2026 07:30 PM,,Employee reported a two vehicle crash with no injuries,RIDGE VIEW DR,2026-02-18 21:43:32,2026-02-04,2026,2,February,19,Wednesday,False,Evening
394,26WS00004,22,Worthington Scranton,02/04/2026 12:34 PM,02/04/2026 12:30 PM,02/04/2026 01:06 PM,Assisted the ambulance with a medical emergency,STUDENT STUDY - LEARNING CENTER,2026-02-18 21:43:32,2026-02-04,2026,2,February,12,Wednesday,False,Afternoon
845,26WS00003,22,Worthington Scranton,01/20/2026 02:50 PM,01/20/2026 02:50 PM,,Employee reported a student being harassed,1ST AVE,2026-02-18 21:43:32,2026-01-20,2026,1,January,14,Tuesday,False,Afternoon
846,26WS00002,22,Worthington Scranton,01/20/2026 01:10 PM,01/20/2026 01:00 PM,01/20/2026 01:10 PM,Visitor reported a concern for a student,DEPOT ST,2026-02-18 21:43:32,2026-01-20,2026,1,January,13,Tuesday,False,Afternoon
962,26WS00001,22,Worthington Scranton,01/16/2026 10:00 AM,01/16/2026 10:00 AM,01/16/2026 11:00 AM,Employee requested assistance with an administrative matter,MULTI-PURPOSE BUILDING,2026-02-18 21:43:32,2026-01-16,2026,1,January,10,Friday,False,Morning
1435,26WS00008,22,Worthington Scranton,02/19/2026 03:00 PM,01/30/2026 07:00 AM,02/18/2026 04:53 PM,Employee reported damage to University property,BUSINESS BUILDING,2026-02-21 20:58:08,2026-02-19,2026,2,February,15,Thursday,False,Afternoon
1477,26WS00007,22,Worthington Scranton,02/17/2026 11:55 AM,02/17/2026 11:49 AM,02/17/2026 11:50 AM,Student reported damage to their privately owned vehicle,BB02 LOT - SCRANTON,2026-02-21 20:58:08,2026-02-17,2026,2,February,11,Tuesday,False,Morning
1501,26WS00006,22,Worthington Scranton,02/13/2026 10:20 AM,02/13/2026 10:20 AM,02/13/2026 11:30 AM,Employee requested assistance in locating another employee,CAMAC AVE,2026-02-21 20:58:08,2026-02-13,2026,2,February,10,Friday,False,Morning
